DATE,Time (hour),Soil Temp (?C),Soil Humid (%),Air Temp (?C),Air Humid (%),Light (Lux),pH,N (mg/kg),P (mg/kg),K (mg/kg)
13/1/2024,0,22.5,69,23.9,96.9,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,96.8,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,96.7,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,96.9,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,97,0,6.4,57,6,17
13/1/2024,0,22.5,69,23.9,96.8,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.8,96.8,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,96.8,0,6.4,57,6,17
13/1/2024,0,22.5,70,23.9,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.9,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.8,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,24,96.8,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.8,96.8,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.8,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.9,96.8,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.8,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.8,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.9,96.9,0,6.5,57,6,17
13/1/2024,0,22.5,70,23.9,96.8,0,6.6,57,6,17
13/1/2024,0,22.5,70,23.9,96.8,0,6.6,57,6,17
13/1/2024,0,22.5,69,23.8,96.9,0,6.6,57,6,17
13/1/2024,0,22.5,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,0,22.5,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,0,22.44,70,23.9,97,0,6.5,57,6,17
13/1/2024,0,22.44,70,23.9,96.9,0,6.6,57,6,17
13/1/2024,0,22.44,70,23.9,96.9,0,6.6,57,6,17
13/1/2024,0,22.5,70,23.9,96.9,0,6.6,57,6,17
13/1/2024,0,22.44,70,23.8,97,0,6.6,57,6,17
13/1/2024,1,22.5,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,97,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.9,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,69,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.7,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,69,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,69,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,69,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,69,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,97,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.44,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,96.7,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.8,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.6,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.6,96.8,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.8,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,97,0,6.6,57,6,17
13/1/2024,1,22.37,69,23.7,96.9,0,6.6,57,6,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,69,23.6,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.7,96.8,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.6,96.7,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.37,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97.1,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,96.7,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,97.1,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.7,97.1,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.7,97,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,97,0,6.6,57,7,17
13/1/2024,1,22.31,69,23.6,96.9,0,6.6,57,7,17
13/1/2024,1,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.31,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.31,69,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.31,69,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.31,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.31,69,23.6,96.9,0,6.6,57,7,17
13/1/2024,2,22.31,70,23.6,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.6,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.8,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,97.1,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.6,97,0,6.6,57,7,17
13/1/2024,2,22.25,70,23.6,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.6,97,0,6.6,57,7,17
13/1/2024,2,22.25,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.6,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97.1,0.83,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,96.9,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.19,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.19,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.5,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,2,22.06,69,23.4,97,0,6.6,57,7,17
13/1/2024,2,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.13,69,23.4,97,0,6.6,57,7,17
13/1/2024,3,22.13,69,23.4,97.2,0,6.6,57,7,17
13/1/2024,3,22.13,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.13,70,23.3,97,0,6.6,57,7,17
13/1/2024,3,22.13,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.4,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.4,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.4,97,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.4,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,70,23.2,97.2,0,6.6,57,7,17
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22.06,70,23.3,97.3,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22.06,70,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,22.06,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,70,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,70,23.3,97,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,70,23.3,97,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,70,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22,70,23.3,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.3,0,6.6,57,7,16
13/1/2024,3,22,70,23.2,97.1,0.83,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.3,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,70,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,22,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,22,69,23.2,97,0,6.6,57,7,16
13/1/2024,3,22,70,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0.83,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,70,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.2,97.2,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,21.87,69,23.2,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97,0,6.6,57,7,16
13/1/2024,3,21.94,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.94,70,23.1,97.1,0,6.6,57,7,16
13/1/2024,3,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,3,21.87,70,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.94,70,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,70,23,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,70,23.1,97.2,0.83,6.6,57,7,16
13/1/2024,4,21.87,69,23,97.1,0,6.6,57,7,16
13/1/2024,4,21.87,69,23,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.3,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.2,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.3,0,6.6,57,7,16
13/1/2024,4,21.87,69,23.1,97.3,0,6.6,57,7,16
