DATE,Time (hour),Soil Temp (?C),Soil Humid (%),Air Temp (?C),Air Humid (%),Light (Lux),pH,N (mg/kg),P (mg/kg),K (mg/kg)
12/1/2024,0,22.62,69,24.1,94.8,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,94.8,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,94.9,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24.1,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,69,24.1,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.56,69,24.1,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.62,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.4,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.1,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,24,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.4,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,69,23.9,95.4,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.56,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.4,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.2,0.83,6.5,54,5,18
12/1/2024,1,22.5,69,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.4,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.2,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,69,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,1,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,69,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.2,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.9,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,69,23.9,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.9,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.9,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,69,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,67,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.7,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.3,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0.83,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,69,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,67,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.7,95.5,0,6.5,54,5,18
12/1/2024,2,22.5,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.44,69,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,69,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,67,23.7,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,67,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.4,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.8,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,54,5,18
12/1/2024,2,22.44,68,23.7,95.5,0,6.5,54,5,18
12/1/2024,2,22.44,67,23.7,95.5,0,6.5,53,5,18
12/1/2024,2,22.44,69,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.5,0,6.5,53,5,18
12/1/2024,2,22.44,69,23.8,95.5,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.8,95.8,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.6,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.8,95.7,0,6.5,53,5,18
12/1/2024,2,22.44,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.6,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,67,23.6,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,67,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.8,95.6,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.4,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.5,95.4,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,2,22.37,69,23.6,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,67,23.6,95.6,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,69,23.7,95.8,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,2,22.37,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,3,22.37,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.37,68,23.6,95.9,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.37,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.37,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.37,67,23.6,95.5,0,6.5,53,5,18
12/1/2024,3,22.37,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.7,95.8,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.5,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.9,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,67,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,67,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.31,69,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.9,0,6.5,53,5,18
12/1/2024,3,22.31,67,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,69,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.5,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,67,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.6,95.7,0,6.5,53,5,18
12/1/2024,3,22.31,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,69,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.6,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,67,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,67,23.5,95.9,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.6,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,67,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.5,95.6,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.7,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.9,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,96,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.5,96,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.5,96,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,96,0,6.5,53,5,18
12/1/2024,3,22.25,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.5,95.8,0,6.5,53,5,18
12/1/2024,3,22.25,67,23.4,95.9,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.9,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.9,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,3,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,69,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.6,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.9,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.19,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,67,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,67,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.2,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.7,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.4,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.2,95.9,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.2,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
